step,ep_reward_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,lr,sps
2617344,69.6,-0.0012,11.1054,1.2473,0.004,0.048,0.000119,144.0
2619392,61.3,0.0009,12.5707,1.2501,0.01,0.103,0.000119,144.0
2623488,49.7,-0.0002,5.8914,1.2571,0.0128,0.129,0.000119,145.0
2625536,106.4,0.0006,33.673,1.2602,0.0257,0.2,0.000119,145.0
2627584,72.1,0.0011,12.2533,1.2615,0.0033,0.037,0.000119,145.0
2631680,91.1,-0.0035,22.8075,1.2612,0.0025,0.031,0.000119,145.0
2633728,109.0,0.0006,9.2113,1.2612,0.0024,0.027,0.000118,145.0
2635776,57.6,-0.0013,11.7394,1.2622,0.0125,0.127,0.000118,145.0
2637824,114.6,0.0011,15.7325,1.2657,0.0135,0.117,0.000118,145.0
2639872,95.9,-0.0045,15.5559,1.2679,0.0032,0.037,0.000118,145.0
2641920,86.4,-0.0021,11.527,1.272,0.0086,0.1,0.000118,145.0
2643968,51.4,-0.0078,4.8645,1.272,0.0161,0.143,0.000118,145.0
2646016,29.6,-0.0015,5.2479,1.2723,0.0086,0.1,0.000118,145.0
2648064,106.2,-0.0064,19.4367,1.2751,0.009,0.101,0.000118,145.0
2650112,111.6,-0.0081,17.9092,1.2754,0.0033,0.043,0.000118,145.0
2652160,26.7,-0.0034,6.7591,1.2749,0.0032,0.034,0.000117,144.0
2654208,111.2,-0.0009,10.8925,1.2739,0.0057,0.07,0.000117,144.0
2656256,113.8,0.0033,32.8678,1.2735,0.008,0.089,0.000117,144.0
2658304,109.6,-0.0012,13.1157,1.2739,0.0022,0.024,0.000117,144.0
2660352,111.7,-0.0018,12.3666,1.2739,0.0139,0.092,0.000117,144.0
2662400,106.8,0.0011,22.0457,1.2728,0.0059,0.066,0.000117,144.0
2664448,93.9,-0.0025,25.5305,1.2716,0.0021,0.023,0.000117,144.0
2666496,76.2,-0.0022,31.6548,1.2714,0.0043,0.05,0.000117,144.0
2668544,115.4,0.0012,22.7511,1.2712,0.0069,0.09,0.000117,144.0
2670592,44.1,-0.0041,20.1289,1.2717,0.0063,0.073,0.000117,144.0
2672640,74.8,0.0064,17.196,1.2719,0.0267,0.189,0.000116,145.0
2674688,102.2,0.007,17.937,1.2718,0.0182,0.151,0.000116,145.0
2676736,107.1,0.01,19.7711,1.2725,0.0215,0.157,0.000116,145.0
2678784,92.0,-0.0018,29.5724,1.2729,0.0025,0.027,0.000116,145.0
2680832,66.2,-0.0028,9.8958,1.2727,0.007,0.074,0.000116,145.0
2682880,50.2,-0.0033,26.4081,1.2719,0.0024,0.025,0.000116,145.0
2684928,111.8,-0.0007,7.7038,1.2716,0.0057,0.067,0.000116,145.0
2686976,54.6,-0.0024,8.2557,1.2721,0.0084,0.09,0.000116,145.0
2689024,47.1,0.0011,16.0181,1.2725,0.0152,0.15,0.000116,145.0
2691072,94.2,-0.003,18.8383,1.2723,0.0063,0.076,0.000116,145.0
2693120,86.4,-0.0032,16.8445,1.2721,0.0086,0.097,0.000115,145.0
2695168,84.1,-0.0025,22.0361,1.2726,0.0055,0.076,0.000115,145.0
2697216,110.7,-0.0032,22.7177,1.2729,0.004,0.041,0.000115,145.0
2699264,109.2,0.0013,10.2801,1.2734,0.0095,0.105,0.000115,145.0
2701312,76.1,0.0001,11.1228,1.2732,0.0086,0.096,0.000115,145.0
2703360,88.9,-0.0015,10.3178,1.2724,0.0092,0.099,0.000115,144.0
2705408,76.9,-0.0072,17.5323,1.2714,0.01,0.111,0.000115,144.0
2707456,104.6,-0.0078,7.0643,1.2717,0.0092,0.11,0.000115,144.0
2709504,111.5,-0.003,8.7029,1.2717,0.0043,0.047,0.000115,144.0
2711552,107.1,-0.007,13.3462,1.272,0.0072,0.081,0.000115,144.0
2713600,72.5,-0.0042,13.1124,1.2709,0.0035,0.037,0.000114,144.0
2715648,112.1,-0.0048,17.1743,1.2694,0.004,0.049,0.000114,144.0
2717696,94.3,-0.0067,18.4945,1.2691,0.0023,0.027,0.000114,144.0
2719744,63.3,-0.0038,11.4489,1.2693,0.003,0.037,0.000114,144.0
2721792,106.6,-0.0022,8.064,1.2694,0.007,0.079,0.000114,144.0
2723840,111.6,-0.0008,10.5919,1.2676,0.0146,0.142,0.000114,144.0
2725888,97.5,0.0003,26.7996,1.2673,0.0057,0.067,0.000114,145.0
2727936,91.1,0.0009,10.9072,1.2667,0.0122,0.125,0.000114,145.0
2729984,107.4,0.0005,20.8439,1.2659,0.0086,0.096,0.000114,145.0
2732032,115.1,0.0003,8.4081,1.2656,0.0077,0.087,0.000114,145.0
2734080,92.7,-0.0007,24.7424,1.2654,0.0069,0.08,0.000113,145.0
2736128,103.3,-0.0044,9.4306,1.2653,0.0081,0.097,0.000113,145.0
2738176,100.9,-0.0005,21.1803,1.264,0.0039,0.043,0.000113,145.0
2740224,110.6,-0.0041,17.3023,1.2642,0.0056,0.058,0.000113,145.0
2742272,101.9,-0.0007,20.718,1.2645,0.0007,0.005,0.000113,145.0
2744320,91.8,0.0026,29.5398,1.2644,0.0124,0.12,0.000113,145.0
2746368,84.7,-0.0003,17.8974,1.2647,0.0045,0.053,0.000113,145.0
2748416,107.6,-0.001,14.1873,1.2672,0.0056,0.061,0.000113,145.0
2750464,77.5,0.0017,18.8492,1.2672,0.0079,0.092,0.000113,145.0
2752512,52.9,-0.0008,16.9999,1.2665,0.0078,0.094,0.000112,144.0
2754560,35.2,0.0016,6.3286,1.2679,0.0236,0.119,0.000112,144.0
2756608,84.1,0.0208,23.9158,1.2689,0.0424,0.201,0.000112,144.0
2758656,112.3,-0.0047,13.2943,1.2681,0.0101,0.119,0.000112,144.0
2760704,70.5,-0.0036,11.7748,1.2675,0.0053,0.063,0.000112,144.0
2762752,110.9,-0.012,9.1701,1.2671,0.0074,0.079,0.000112,144.0
2764800,105.1,-0.0028,20.1501,1.2662,0.0075,0.069,0.000112,144.0
2766848,95.1,-0.0009,14.4759,1.2655,0.0047,0.051,0.000112,144.0
2768896,73.6,-0.0007,16.0319,1.2662,0.002,0.021,0.000112,144.0
2770944,55.1,0.0046,19.7321,1.2664,0.0116,0.117,0.000112,144.0
2772992,57.4,-0.0045,17.5588,1.267,0.004,0.044,0.000111,144.0
2775040,75.2,-0.0036,18.5977,1.2667,0.0026,0.033,0.000111,144.0
2777088,97.6,0.001,12.3517,1.2671,0.0097,0.104,0.000111,144.0
2779136,108.5,0.0002,11.0029,1.2674,0.0088,0.097,0.000111,145.0
2781184,75.6,0.0075,12.6174,1.2658,0.0237,0.227,0.000111,145.0
2783232,12.5,0.0006,8.5643,1.2655,0.0132,0.09,0.000111,145.0
2785280,100.7,-0.0008,13.6398,1.2645,0.0053,0.059,0.000111,145.0
2787328,110.9,0.0012,34.0363,1.2628,0.0079,0.064,0.000111,145.0
2789376,87.3,-0.004,7.6264,1.2629,0.0076,0.083,0.000111,145.0
2791424,72.0,-0.0024,11.5905,1.2639,0.0043,0.052,0.000111,145.0
2793472,98.9,-0.0044,16.1314,1.2641,0.0034,0.044,0.00011,145.0
2795520,108.7,-0.0028,23.7018,1.2638,0.0039,0.047,0.00011,145.0
2797568,67.0,-0.0032,21.3093,1.264,0.0041,0.054,0.00011,145.0
2799616,80.4,-0.0058,15.4774,1.2635,0.0078,0.088,0.00011,145.0
2801664,112.3,-0.0011,11.1496,1.2617,0.0071,0.077,0.00011,145.0
2803712,106.4,0.0017,27.418,1.2612,0.008,0.106,0.00011,144.0
2805760,109.5,-0.0063,8.3114,1.2607,0.0102,0.112,0.00011,144.0
2807808,113.7,-0.0028,15.0039,1.2596,0.0114,0.121,0.00011,144.0
2809856,110.3,-0.0092,16.7062,1.2594,0.011,0.1,0.00011,144.0
2811904,91.3,-0.001,22.834,1.2584,0.0053,0.052,0.00011,144.0
2813952,54.9,-0.008,12.7295,1.2581,0.0088,0.1,0.000109,144.0
2816000,104.4,0.0147,7.7284,1.2579,0.0387,0.268,0.000109,144.0
2818048,105.8,0.0283,20.743,1.2595,0.0417,0.297,0.000109,144.0
2820096,103.9,-0.0041,16.7682,1.2608,0.0156,0.157,0.000109,144.0
2822144,107.3,-0.0091,7.9862,1.2621,0.0145,0.105,0.000109,144.0
2824192,73.5,-0.001,10.587,1.2637,0.0086,0.079,0.000109,144.0
2826240,99.0,-0.0007,29.601,1.264,0.0045,0.057,0.000109,144.0
2828288,78.7,-0.0013,16.5453,1.2637,0.0067,0.079,0.000109,144.0
2830336,80.9,-0.0008,18.239,1.2633,0.0054,0.063,0.000109,145.0
2832384,113.3,-0.0063,18.0085,1.2631,0.0037,0.044,0.000108,145.0
2834432,103.7,-0.0036,18.2008,1.2633,0.0036,0.044,0.000108,145.0
2836480,67.8,-0.0049,27.7152,1.263,0.0062,0.081,0.000108,145.0
2838528,39.6,0.0001,24.1709,1.2635,0.0058,0.059,0.000108,145.0
2840576,98.7,-0.003,6.9997,1.2654,0.0043,0.051,0.000108,145.0
2842624,92.4,-0.0034,6.1498,1.2656,0.0027,0.031,0.000108,145.0
2846720,112.0,-0.0044,23.0084,1.2629,0.0038,0.038,0.000108,145.0
2848768,95.5,-0.002,6.5668,1.2628,0.0033,0.036,0.000108,145.0
2850816,65.6,-0.0052,14.6038,1.2626,0.0091,0.101,0.000108,145.0
2852864,115.2,0.0007,16.7606,1.2626,0.0101,0.119,0.000107,144.0
2854912,97.4,-0.0006,8.9866,1.2618,0.0051,0.059,0.000107,144.0
2856960,110.0,-0.0014,17.6766,1.2616,0.0028,0.032,0.000107,144.0
2859008,62.0,-0.0011,20.9503,1.2614,0.0024,0.03,0.000107,144.0
2861056,113.2,-0.0082,24.6128,1.2615,0.0029,0.035,0.000107,144.0
2863104,81.2,-0.0017,21.4969,1.2615,0.0019,0.021,0.000107,144.0
2865152,102.4,-0.0049,7.1841,1.2625,0.0101,0.105,0.000107,144.0
2867200,65.2,0.0015,10.5988,1.264,0.0061,0.073,0.000107,144.0
2869248,106.2,-0.0008,17.7132,1.2629,0.0128,0.098,0.000107,144.0
2871296,111.4,-0.003,13.8126,1.2629,0.0029,0.036,0.000107,144.0
2875392,98.5,-0.0011,9.808,1.2638,0.0099,0.108,0.000106,144.0
2877440,91.1,0.0098,23.369,1.264,0.0158,0.172,0.000106,144.0
2879488,83.1,0.001,40.1507,1.2643,0.0057,0.074,0.000106,144.0
2881536,114.0,-0.005,23.9501,1.264,0.0054,0.067,0.000106,145.0
2883584,48.4,-0.0036,18.038,1.2636,0.0044,0.056,0.000106,145.0
2885632,55.6,-0.0006,23.1699,1.2636,0.0049,0.059,0.000106,145.0
2887680,111.5,-0.0016,8.7367,1.2632,0.003,0.032,0.000106,145.0
2889728,112.7,-0.0044,10.4321,1.2633,0.0025,0.03,0.000106,145.0
2893824,93.5,0.0027,25.606,1.2666,0.008,0.107,0.000105,145.0
2895872,112.3,0.0001,13.4043,1.2666,0.0096,0.111,0.000105,145.0
2897920,110.2,-0.0079,6.9338,1.2657,0.0056,0.068,0.000105,145.0
2902016,100.9,-0.0042,16.5574,1.2627,0.0024,0.028,0.000105,145.0
2904064,112.1,0.0,6.1613,1.2615,0.0043,0.053,0.000105,144.0
2906112,107.2,-0.0016,7.5399,1.2586,0.0215,0.222,0.000105,144.0
2908160,110.9,0.0066,16.1042,1.2562,0.0294,0.256,0.000105,144.0
2910208,99.0,-0.0034,24.3942,1.2544,0.0175,0.17,0.000105,144.0
2912256,110.6,-0.0027,11.5371,1.2535,0.0057,0.07,0.000104,144.0
2914304,112.6,-0.0033,10.4713,1.2531,0.0062,0.077,0.000104,144.0
2916352,101.8,-0.0014,27.3168,1.254,0.004,0.047,0.000104,144.0
2918400,113.8,0.0008,7.977,1.2534,0.0043,0.055,0.000104,144.0
2920448,111.0,-0.0026,7.3566,1.2521,0.0061,0.076,0.000104,144.0
2924544,87.6,0.0018,15.0655,1.2473,0.0142,0.177,0.000104,144.0
2926592,110.7,-0.0016,6.1324,1.2475,0.0141,0.146,0.000104,144.0
2928640,108.7,-0.0032,12.7414,1.248,0.0052,0.062,0.000104,144.0
2932736,110.8,-0.0028,20.09,1.2473,0.0048,0.065,0.000103,145.0
2934784,94.7,-0.0023,7.855,1.2466,0.0045,0.058,0.000103,145.0
2936832,109.7,-0.005,18.3358,1.2466,0.0051,0.066,0.000103,145.0
2938880,112.8,0.0,14.055,1.2465,0.0016,0.016,0.000103,145.0
2940928,109.4,-0.0023,15.917,1.2473,0.0029,0.033,0.000103,145.0
2942976,113.7,-0.0044,9.0959,1.2471,0.0022,0.025,0.000103,145.0
2945024,95.2,0.0002,5.2402,1.2468,0.0082,0.088,0.000103,145.0
2947072,111.4,-0.0012,20.2785,1.2461,0.0251,0.203,0.000103,145.0
2949120,90.3,-0.0027,20.7359,1.2462,0.0092,0.096,0.000103,145.0
2951168,110.3,0.0026,5.8158,1.246,0.0127,0.152,0.000103,145.0
2953216,110.8,-0.0003,10.3756,1.2455,0.0115,0.15,0.000102,144.0
2955264,107.6,0.0004,13.0825,1.2457,0.0162,0.165,0.000102,144.0
2957312,111.8,0.0224,21.3197,1.2456,0.0276,0.26,0.000102,144.0
2961408,109.8,0.0083,23.3045,1.2432,0.0296,0.247,0.000102,144.0
2963456,113.7,-0.0077,13.1156,1.2421,0.0089,0.111,0.000102,144.0
2965504,99.4,-0.003,6.6562,1.2417,0.0032,0.029,0.000102,144.0
2967552,114.0,-0.002,8.3162,1.2408,0.0064,0.077,0.000102,144.0
2969600,112.3,0.0072,10.9538,1.241,0.014,0.15,0.000102,144.0
2971648,66.5,-0.0063,10.5737,1.2414,0.0056,0.071,0.000102,144.0
2973696,114.3,-0.0047,5.2159,1.2401,0.0064,0.073,0.000101,144.0
2975744,113.2,-0.0034,16.1893,1.2371,0.0067,0.082,0.000101,144.0
2977792,113.1,0.0001,14.9473,1.2359,0.004,0.045,0.000101,144.0
2979840,108.5,-0.0031,23.2397,1.2359,0.0036,0.047,0.000101,144.0
2981888,111.5,-0.0076,10.4401,1.2363,0.0033,0.036,0.000101,145.0
2983936,111.1,-0.0013,17.2027,1.2365,0.0051,0.067,0.000101,145.0
2985984,107.5,-0.0027,7.3864,1.2356,0.0063,0.077,0.000101,145.0
2988032,88.9,-0.0044,10.826,1.2337,0.0063,0.069,0.000101,145.0
2990080,111.7,0.0013,14.0706,1.2329,0.0114,0.118,0.000101,145.0
2992128,98.3,-0.0022,12.8888,1.2319,0.0063,0.072,0.0001,145.0
2994176,114.4,-0.0017,9.6587,1.231,0.0146,0.147,0.0001,145.0
2998272,113.6,-0.0011,22.6058,1.2326,0.018,0.163,0.0001,145.0
3000320,113.8,-0.0066,17.2979,1.2331,0.0018,0.018,0.0001,145.0
3002368,90.1,-0.0072,27.3501,1.2325,0.0058,0.063,0.0001,144.0
3004416,114.0,-0.0012,5.2946,1.2317,0.0036,0.043,0.0001,144.0
3006464,92.7,0.0005,13.1977,1.2293,0.0248,0.218,0.0001,144.0
3008512,112.4,-0.0013,19.7494,1.2252,0.0215,0.159,0.0001,144.0
3010560,90.4,-0.003,9.9548,1.2239,0.0046,0.056,0.0001,144.0
3012608,58.3,-0.0038,13.8769,1.224,0.0035,0.043,9.9e-05,144.0
3014656,113.8,-0.0029,11.9144,1.2234,0.0031,0.028,9.9e-05,144.0
3016704,103.3,-0.0035,19.9976,1.2225,0.0059,0.067,9.9e-05,144.0
3018752,105.3,-0.0016,11.1038,1.2223,0.0021,0.021,9.9e-05,144.0
3020800,111.1,-0.0031,18.1939,1.2222,0.0019,0.017,9.9e-05,144.0
3022848,111.6,-0.0036,11.4058,1.2217,0.0018,0.016,9.9e-05,144.0
3024896,100.9,-0.0078,15.8603,1.2212,0.0036,0.039,9.9e-05,144.0
3026944,108.7,-0.0014,12.5207,1.2208,0.0041,0.051,9.9e-05,144.0
3028992,111.8,-0.0016,9.8548,1.2211,0.0033,0.036,9.9e-05,144.0
3031040,113.1,0.0039,6.0098,1.2197,0.0138,0.132,9.9e-05,144.0
3033088,115.2,0.0002,6.3398,1.2177,0.008,0.088,9.8e-05,144.0
3035136,107.8,-0.0034,25.7068,1.2157,0.0035,0.037,9.8e-05,144.0
3037184,106.3,-0.0039,14.632,1.2149,0.0026,0.028,9.8e-05,144.0
3039232,104.8,-0.0031,7.6433,1.2146,0.0032,0.037,9.8e-05,144.0
3041280,31.8,-0.0024,7.2837,1.2133,0.0079,0.082,9.8e-05,144.0
3043328,109.8,-0.0035,11.2227,1.2116,0.0028,0.029,9.8e-05,144.0
3045376,112.4,-0.009,10.5474,1.2112,0.0056,0.067,9.8e-05,144.0
3047424,110.1,-0.0018,12.5531,1.2109,0.0057,0.062,9.8e-05,144.0
3049472,116.0,-0.0043,6.3476,1.2101,0.0077,0.081,9.8e-05,144.0
3051520,113.6,-0.003,9.7828,1.2083,0.0046,0.056,9.8e-05,144.0
3053568,107.1,-0.0048,4.9892,1.2075,0.0105,0.125,9.7e-05,144.0
3055616,110.8,-0.0004,10.8675,1.2071,0.0048,0.064,9.7e-05,144.0
3057664,113.2,-0.0027,6.9657,1.2067,0.0058,0.074,9.7e-05,144.0
3059712,103.3,-0.0026,13.0791,1.2059,0.0052,0.057,9.7e-05,144.0
3063808,108.6,-0.0009,13.645,1.2032,0.0062,0.083,9.7e-05,144.0
3065856,113.0,-0.0016,8.7504,1.2032,0.0034,0.041,9.7e-05,144.0
3067904,104.6,0.0032,14.6303,1.2015,0.0124,0.149,9.7e-05,144.0
3072000,112.3,-0.0014,12.3156,1.1985,0.0064,0.075,9.7e-05,144.0
3074048,108.4,-0.0004,15.9335,1.197,0.003,0.032,9.6e-05,144.0
3076096,107.5,-0.0032,8.5193,1.1961,0.0045,0.052,9.6e-05,144.0
3080192,109.7,-0.0005,10.9968,1.1945,0.005,0.063,9.6e-05,144.0
3082240,112.1,-0.0056,7.7285,1.1931,0.0047,0.055,9.6e-05,144.0
3084288,110.0,-0.0055,3.5085,1.191,0.0081,0.087,9.6e-05,144.0
3086336,114.0,-0.0028,6.9588,1.1888,0.0057,0.074,9.6e-05,144.0
3088384,109.5,0.0048,19.1824,1.1891,0.0177,0.165,9.6e-05,144.0
3090432,111.8,0.0017,8.8608,1.1892,0.0059,0.069,9.6e-05,144.0
3092480,110.0,0.0135,4.3589,1.188,0.042,0.252,9.5e-05,144.0
3094528,111.5,0.0391,18.3356,1.1872,0.1243,0.386,9.5e-05,144.0
3096576,89.0,-0.0018,21.4031,1.188,0.0051,0.064,9.5e-05,144.0
3098624,108.2,-0.002,17.9863,1.1879,0.0025,0.027,9.5e-05,144.0
3102720,85.5,-0.0033,26.2148,1.1885,0.0032,0.04,9.5e-05,144.0
3104768,98.7,-0.0027,17.0659,1.1885,0.004,0.052,9.5e-05,144.0
3106816,106.0,-0.0109,10.4152,1.188,0.0065,0.078,9.5e-05,144.0
3110912,91.4,-0.0033,11.7676,1.1866,0.0082,0.102,9.5e-05,144.0
3112960,87.4,0.0009,19.3677,1.1861,0.0091,0.093,9.4e-05,144.0
3115008,109.4,-0.0032,10.6153,1.1846,0.0038,0.046,9.4e-05,144.0
3119104,93.6,-0.0022,12.8151,1.1843,0.0062,0.073,9.4e-05,144.0
3121152,86.5,0.0097,14.0563,1.184,0.0147,0.142,9.4e-05,144.0
3123200,107.8,-0.0032,13.7187,1.1837,0.0087,0.089,9.4e-05,144.0
3127296,66.6,-0.0027,17.0294,1.1819,0.0036,0.048,9.4e-05,144.0
3129344,77.7,-0.0039,10.491,1.1814,0.0059,0.081,9.4e-05,144.0
3131392,107.8,-0.0044,6.076,1.1807,0.0041,0.042,9.4e-05,144.0
3133440,108.1,-0.0033,9.6679,1.1806,0.0105,0.112,9.3e-05,144.0
3135488,102.4,-0.0037,14.1831,1.1805,0.0037,0.045,9.3e-05,144.0
3137536,104.9,-0.0017,22.7618,1.1807,0.0028,0.031,9.3e-05,144.0
3139584,111.0,-0.0099,9.2368,1.1805,0.0088,0.096,9.3e-05,144.0
3141632,95.9,-0.0009,20.0113,1.181,0.0074,0.083,9.3e-05,144.0
3143680,106.2,-0.0031,14.1187,1.1824,0.0056,0.066,9.3e-05,144.0
3145728,77.5,0.0013,19.9901,1.1824,0.0092,0.109,9.3e-05,144.0
3147776,107.0,-0.0058,7.9418,1.1816,0.0064,0.068,9.3e-05,144.0
3149824,80.4,-0.0008,18.4381,1.1801,0.0047,0.059,9.3e-05,144.0
3151872,103.0,-0.0069,14.7573,1.1786,0.0095,0.12,9.3e-05,144.0
3153920,102.7,0.0026,11.6174,1.1769,0.0089,0.109,9.2e-05,144.0
3155968,110.7,-0.0117,4.8023,1.1752,0.0068,0.083,9.2e-05,144.0
3158016,102.8,-0.0004,15.5129,1.1732,0.0057,0.071,9.2e-05,144.0
3160064,106.8,0.0008,13.4147,1.1728,0.0051,0.063,9.2e-05,144.0
3162112,99.7,-0.0056,22.5854,1.1729,0.0045,0.052,9.2e-05,144.0
3166208,109.2,0.0121,21.9001,1.1639,0.0218,0.191,9.2e-05,144.0
3168256,90.2,-0.0031,22.2276,1.1618,0.0053,0.065,9.2e-05,144.0
3170304,104.0,-0.0008,12.3582,1.1601,0.0046,0.054,9.2e-05,144.0
3174400,66.8,-0.0021,20.5844,1.161,0.0061,0.058,9.1e-05,144.0
3176448,63.0,-0.0059,13.4125,1.1593,0.0068,0.074,9.1e-05,144.0
3178496,73.0,-0.0013,6.1628,1.156,0.009,0.093,9.1e-05,144.0
3182592,96.5,-0.0006,12.8474,1.151,0.0102,0.118,9.1e-05,144.0
3184640,105.5,-0.0007,12.4876,1.1501,0.0094,0.112,9.1e-05,144.0
3186688,114.1,-0.0037,5.7494,1.1472,0.0119,0.156,9.1e-05,144.0
3188736,112.5,0.0001,6.3794,1.1444,0.0092,0.115,9.1e-05,144.0
3190784,98.0,0.0069,19.3806,1.1426,0.0238,0.233,9.1e-05,144.0
3192832,108.1,0.0005,8.5375,1.1416,0.01,0.117,9e-05,144.0
3194880,102.8,0.0028,7.3377,1.1412,0.0167,0.184,9e-05,144.0
3196928,107.0,0.0009,9.3688,1.1418,0.0125,0.157,9e-05,144.0
3198976,109.9,-0.0009,15.7182,1.1415,0.0108,0.127,9e-05,144.0
3201024,102.6,0.0021,22.724,1.1411,0.0078,0.091,9e-05,144.0
3205120,112.4,0.0166,25.8649,1.1387,0.0396,0.278,9e-05,144.0
3207168,97.0,-0.003,14.9241,1.1383,0.007,0.083,9e-05,144.0
3209216,109.3,-0.0034,10.7995,1.1371,0.0103,0.106,9e-05,144.0
3213312,109.3,0.0285,16.5026,1.134,0.0642,0.339,8.9e-05,144.0
3215360,112.3,0.0011,13.9942,1.1336,0.0055,0.072,8.9e-05,144.0
3217408,107.8,-0.0017,7.5568,1.1331,0.0062,0.08,8.9e-05,144.0
3219456,115.1,0.0069,9.2128,1.1323,0.0068,0.082,8.9e-05,144.0
3221504,112.0,-0.0012,13.7878,1.1316,0.005,0.064,8.9e-05,144.0
3223552,109.3,-0.0015,16.1211,1.1316,0.0007,0.005,8.9e-05,144.0
3225600,96.6,0.0012,7.2996,1.1314,0.0044,0.056,8.9e-05,144.0
3227648,112.1,-0.002,8.7676,1.131,0.0027,0.035,8.9e-05,144.0
3229696,109.6,-0.0036,19.4863,1.1311,0.0051,0.049,8.9e-05,144.0
3231744,102.1,-0.0008,10.4534,1.131,0.0041,0.05,8.9e-05,144.0
3233792,112.0,0.0005,9.2821,1.1311,0.0024,0.021,8.8e-05,144.0
3235840,112.1,-0.001,7.4589,1.131,0.0027,0.027,8.8e-05,144.0
3237888,103.9,-0.0016,23.3721,1.1308,0.0074,0.09,8.8e-05,144.0
3239936,108.6,-0.0031,15.9563,1.1313,0.002,0.023,8.8e-05,144.0
3241984,107.7,-0.0016,9.8908,1.1312,0.0019,0.021,8.8e-05,144.0
3244032,83.9,-0.0031,18.8771,1.1305,0.0025,0.025,8.8e-05,144.0
3246080,110.3,-0.0028,16.4159,1.1304,0.0021,0.023,8.8e-05,144.0
3248128,95.8,-0.0007,14.5944,1.1306,0.0067,0.08,8.8e-05,144.0
3250176,107.0,0.0015,15.2836,1.1307,0.0036,0.041,8.8e-05,144.0
3252224,108.0,-0.0071,12.1293,1.1309,0.0025,0.028,8.7e-05,144.0
3254272,98.0,-0.0028,18.5426,1.1313,0.0028,0.032,8.7e-05,144.0
3256320,82.8,-0.0028,4.8323,1.1311,0.0058,0.062,8.7e-05,144.0
3258368,112.7,-0.0058,6.9543,1.1296,0.005,0.053,8.7e-05,144.0
3260416,113.7,-0.0004,11.7989,1.1287,0.0043,0.045,8.7e-05,144.0
3262464,108.0,-0.0049,18.5817,1.1283,0.0059,0.074,8.7e-05,144.0
3264512,114.7,-0.001,8.8422,1.1278,0.0026,0.03,8.7e-05,144.0
3266560,110.7,-0.0001,6.8149,1.1263,0.0045,0.057,8.7e-05,144.0
3268608,113.2,-0.0022,10.295,1.126,0.0014,0.012,8.7e-05,144.0
3270656,110.7,-0.0016,8.3659,1.1256,0.0037,0.047,8.7e-05,144.0
3272704,114.3,-0.0021,7.0803,1.1241,0.0033,0.035,8.6e-05,144.0
3274752,110.4,-0.0026,8.4141,1.1225,0.0068,0.083,8.6e-05,144.0
3276800,110.9,-0.001,14.3194,1.122,0.0026,0.028,8.6e-05,144.0
3278848,92.1,-0.0032,17.4421,1.1215,0.0041,0.055,8.6e-05,144.0
3280896,111.7,-0.0044,3.1162,1.1196,0.0123,0.123,8.6e-05,144.0
3282944,113.0,0.0098,15.9165,1.1137,0.0376,0.283,8.6e-05,144.0
3284992,107.8,-0.0061,23.682,1.1126,0.0066,0.079,8.6e-05,144.0
3287040,110.5,0.0039,7.7324,1.1123,0.0168,0.155,8.6e-05,144.0
3289088,90.2,0.0008,12.1652,1.1123,0.0112,0.129,8.6e-05,144.0
3291136,95.3,-0.002,9.5467,1.1122,0.0105,0.145,8.6e-05,144.0
3293184,97.8,-0.0016,18.9204,1.1124,0.0053,0.066,8.5e-05,144.0
3295232,109.9,-0.002,9.0058,1.1118,0.006,0.074,8.5e-05,144.0
3299328,106.4,0.0177,12.8701,1.109,0.0371,0.301,8.5e-05,144.0
3301376,145.6,0.0104,14.0247,1.1086,0.0214,0.228,8.5e-05,144.0
3303424,87.6,0.0021,9.4947,1.1078,0.016,0.166,8.5e-05,144.0
3307520,105.9,-0.0066,14.7724,1.1057,0.01,0.106,8.5e-05,144.0
3309568,117.4,0.0002,22.6863,1.105,0.026,0.224,8.5e-05,144.0
3311616,104.4,0.003,10.5163,1.1054,0.0083,0.109,8.5e-05,144.0
3315712,111.9,0.0038,9.6891,1.1051,0.0115,0.14,8.4e-05,144.0
3317760,112.0,-0.0031,9.1884,1.1046,0.0072,0.086,8.4e-05,144.0
3319808,100.5,-0.0065,4.8431,1.1033,0.0116,0.134,8.4e-05,144.0
3321856,25.9,-0.0027,5.1641,1.1014,0.0083,0.065,8.4e-05,144.0
3323904,111.7,-0.0131,15.3151,1.1012,0.0084,0.1,8.4e-05,144.0
3325952,147.6,-0.0019,15.7731,1.1011,0.0091,0.109,8.4e-05,144.0
3330048,111.7,0.0163,20.6892,1.1004,0.0547,0.337,8.4e-05,144.0
3332096,110.2,0.0071,13.9056,1.1008,0.0275,0.29,8.3e-05,144.0
3334144,142.2,0.0022,14.2678,1.1011,0.0068,0.07,8.3e-05,144.0
3338240,60.8,0.0031,14.4323,1.0955,0.0237,0.25,8.3e-05,144.0
3340288,75.2,0.0013,20.1196,1.0945,0.032,0.301,8.3e-05,144.0
3342336,116.1,-0.0015,25.1782,1.0945,0.0221,0.187,8.3e-05,144.0
3344384,114.7,0.0007,13.1584,1.0947,0.0108,0.105,8.3e-05,144.0
3346432,93.3,-0.0033,10.2721,1.0947,0.0043,0.042,8.3e-05,144.0
3348480,88.9,-0.0001,12.2102,1.095,0.0053,0.056,8.3e-05,144.0
